antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'fiber_g_cat=medium'}),frozenset({'carbs_g_cat=low'}),0.3285,0.334,0.1105,0.3363774733637747,1.0071181837238763,1.0,0.00078099999999999,1.0035825688073394,0.010525500079176964,0.20018115942028983,0.0035697798254875316,0.33360789835853405
frozenset({'carbs_g_cat=low'}),frozenset({'fiber_g_cat=medium'}),0.334,0.3285,0.1105,0.3308383233532934,1.0071181837238763,1.0,0.00078099999999999,1.0034944071588368,0.010612422377128125,0.20018115942028983,0.0034822387986498437,0.33360789835853405
frozenset({'sugar_g_cat=medium'}),frozenset({'sodium_mg_cat=high'}),0.332,0.3335,0.1115,0.3358433734939759,1.0070266071783385,1.0,0.000777999999999987,1.0035283446712018,0.01044547675948534,0.2012635379061372,0.0035159392257702892,0.33508810353859214
frozenset({'sodium_mg_cat=high'}),frozenset({'sugar_g_cat=medium'}),0.3335,0.332,0.1115,0.33433283358320837,1.0070266071783385,1.0,0.000777999999999987,1.0035045045045043,0.01046898495924412,0.2012635379061372,0.0034922658431262715,0.33508810353859214
frozenset({'sugar_g_cat=medium'}),frozenset({'fat_g_cat=medium'}),0.332,0.3335,0.1115,0.3358433734939759,1.0070266071783385,1.0,0.000777999999999987,1.0035283446712018,0.01044547675948534,0.2012635379061372,0.0035159392257702892,0.33508810353859214
frozenset({'fat_g_cat=medium'}),frozenset({'sugar_g_cat=medium'}),0.3335,0.332,0.1115,0.33433283358320837,1.0070266071783385,1.0,0.000777999999999987,1.0035045045045043,0.01046898495924412,0.2012635379061372,0.0034922658431262715,0.33508810353859214
frozenset({'cholesterol_mg_cat=low'}),frozenset({'diet_type=Low-Carb'}),0.335,0.169,0.057,0.1701492537313433,1.0068003179369425,1.0,0.00038499999999999646,1.0013848920863309,0.010156971375807847,0.12751677852348994,0.0013829768126874616,0.25371368012010953
frozenset({'diet_type=Low-Carb'}),frozenset({'cholesterol_mg_cat=low'}),0.169,0.335,0.057,0.33727810650887574,1.0068003179369425,1.0,0.00038499999999999646,1.0034375,0.008128021618426256,0.12751677852348994,0.003425724073497325,0.25371368012010953
frozenset({'sodium_mg_cat=low'}),frozenset({'diet_type=Vegan'}),0.334,0.1725,0.058,0.17365269461077845,1.0066822875987158,1.0,0.0003850000000000034,1.001394927536232,0.009966863415139367,0.12931995540691194,0.0013929844239014685,0.25494228933437474
frozenset({'diet_type=Vegan'}),frozenset({'sodium_mg_cat=low'}),0.1725,0.334,0.058,0.33623188405797105,1.0066822875987156,1.0,0.0003850000000000034,1.003362445414847,0.008021668923846304,0.12931995540691194,0.0033511772642207723,0.25494228933437474
frozenset({'diet_type=Paleo'}),frozenset({'fiber_g_cat=high'}),0.1595,0.3335,0.0535,0.335423197492163,1.005766709121928,1.0,0.0003067499999999945,1.0028938679245283,0.006821707150283143,0.1217292377701934,0.0028855176176488593,0.24792149379855524
frozenset({'fiber_g_cat=high'}),frozenset({'diet_type=Paleo'}),0.3335,0.1595,0.0535,0.1604197901049475,1.0057667091219278,1.0,0.0003067499999999945,1.001095535714286,0.008602617944205526,0.1217292377701934,0.0010943368292058284,0.24792149379855524
frozenset({'calories_cat=medium'}),frozenset({'diet_type=Keto'}),0.3335,0.161,0.054,0.1619190404797601,1.005708325961243,1.0,0.0003064999999999943,1.0010966010733453,0.00851601789336207,0.12258796821793415,0.0010953998566866538,0.24866138359391732
frozenset({'diet_type=Keto'}),frozenset({'calories_cat=medium'}),0.161,0.3335,0.054,0.3354037267080745,1.005708325961243,1.0,0.0003064999999999943,1.0028644859813083,0.0067651083741666505,0.12258796821793415,0.00285630413814626,0.24866138359391732
frozenset({'fat_g_cat=medium'}),frozenset({'diet_type=Keto'}),0.3335,0.161,0.054,0.1619190404797601,1.005708325961243,1.0,0.0003064999999999943,1.0010966010733453,0.00851601789336207,0.12258796821793415,0.0010953998566866538,0.24866138359391732
frozenset({'diet_type=Keto'}),frozenset({'fat_g_cat=medium'}),0.161,0.3335,0.054,0.3354037267080745,1.005708325961243,1.0,0.0003064999999999943,1.0028644859813083,0.0067651083741666505,0.12258796821793415,0.00285630413814626,0.24866138359391732
frozenset({'carbs_g_cat=medium'}),frozenset({'fat_g_cat=low'}),0.3325,0.3335,0.1115,0.33533834586466166,1.0055122814532582,1.0,0.0006112499999999937,1.0027658371040724,0.008212828135234461,0.20108205590622183,0.0027582083490797285,0.334835589723935
frozenset({'fat_g_cat=low'}),frozenset({'carbs_g_cat=medium'}),0.3335,0.3325,0.1115,0.33433283358320837,1.0055122814532582,1.0,0.0006112499999999937,1.0027533783783782,0.008225150458018008,0.20108205590622183,0.002745818102184792,0.334835589723935
frozenset({'protein_g_cat=medium'}),frozenset({'calories_cat=low'}),0.3325,0.3335,0.1115,0.33533834586466166,1.0055122814532582,1.0,0.0006112499999999937,1.0027658371040724,0.008212828135234461,0.20108205590622183,0.0027582083490797285,0.334835589723935
frozenset({'calories_cat=low'}),frozenset({'protein_g_cat=medium'}),0.3335,0.3325,0.1115,0.33433283358320837,1.0055122814532582,1.0,0.0006112499999999937,1.0027533783783782,0.008225150458018008,0.20108205590622183,0.002745818102184792,0.334835589723935
frozenset({'calories_cat=medium'}),frozenset({'protein_g_cat=medium'}),0.3335,0.3325,0.1115,0.33433283358320837,1.0055122814532582,1.0,0.0006112499999999937,1.0027533783783782,0.008225150458018008,0.20108205590622183,0.002745818102184792,0.334835589723935
frozenset({'protein_g_cat=medium'}),frozenset({'calories_cat=medium'}),0.3325,0.3335,0.1115,0.33533834586466166,1.0055122814532582,1.0,0.0006112499999999937,1.0027658371040724,0.008212828135234461,0.20108205590622183,0.0027582083490797285,0.334835589723935
frozenset({'calories_cat=medium'}),frozenset({'carbs_g_cat=medium'}),0.3335,0.3325,0.1115,0.33433283358320837,1.0055122814532582,1.0,0.0006112499999999937,1.0027533783783782,0.008225150458018008,0.20108205590622183,0.002745818102184792,0.334835589723935
frozenset({'carbs_g_cat=medium'}),frozenset({'calories_cat=medium'}),0.3325,0.3335,0.1115,0.33533834586466166,1.0055122814532582,1.0,0.0006112499999999937,1.0027658371040724,0.008212828135234461,0.20108205590622183,0.0027582083490797285,0.334835589723935
frozenset({'cholesterol_mg_cat=low'}),frozenset({'carbs_g_cat=medium'}),0.335,0.3325,0.112,0.33432835820895523,1.0054988216810683,1.0,0.000612499999999988,1.0027466367713005,0.008223684210526156,0.20162016201620162,0.002739113421655755,0.3355852317360566
frozenset({'carbs_g_cat=medium'}),frozenset({'cholesterol_mg_cat=low'}),0.3325,0.335,0.112,0.3368421052631579,1.0054988216810683,1.0,0.000612499999999988,1.0027777777777778,0.008192883895130927,0.20162016201620162,0.002770083102493033,0.3355852317360566
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'sodium_mg_cat=low'}),0.335,0.334,0.1125,0.33582089552238803,1.0054517830011618,1.0,0.0006099999999999856,1.0027415730337077,0.008153717627401644,0.20215633423180593,0.0027340773609429592,0.3363236214138886
frozenset({'sodium_mg_cat=low'}),frozenset({'cholesterol_mg_cat=medium'}),0.334,0.335,0.1125,0.3368263473053892,1.0054517830011618,1.0,0.0006099999999999856,1.0027539503386005,0.008141474808141282,0.20215633423180593,0.0027463869253972393,0.3363236214138886
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'carbs_g_cat=low'}),0.335,0.334,0.1125,0.33582089552238803,1.0054517830011618,1.0,0.0006099999999999856,1.0027415730337077,0.008153717627401644,0.20215633423180593,0.0027340773609429592,0.3363236214138886
frozenset({'carbs_g_cat=low'}),frozenset({'cholesterol_mg_cat=medium'}),0.334,0.335,0.1125,0.3368263473053892,1.0054517830011618,1.0,0.0006099999999999856,1.0027539503386005,0.008141474808141282,0.20215633423180593,0.0027463869253972393,0.3363236214138886
frozenset({'carbs_g_cat=low'}),frozenset({'fiber_g_cat=low'}),0.334,0.338,0.1135,0.3398203592814371,1.005385678347447,1.0,0.0006079999999999836,1.0027573696145122,0.008043285576325008,0.20322291853178157,0.0027497874341949995,0.33780958792474225
frozenset({'fiber_g_cat=low'}),frozenset({'carbs_g_cat=low'}),0.338,0.334,0.1135,0.33579881656804733,1.005385678347447,1.0,0.0006079999999999836,1.0027082405345211,0.008091885489172891,0.20322291853178157,0.0027009257778488173,0.33780958792474225
frozenset({'protein_g_cat=high'}),frozenset({'meal_type=Dinner'}),0.333,0.2465,0.0825,0.24774774774774774,1.0050618569888348,1.0,0.0004154999999999992,1.0016586826347307,0.007550770069510684,0.1659959758551308,0.0016559359625053032,0.29121667306251486
frozenset({'meal_type=Dinner'}),frozenset({'protein_g_cat=high'}),0.2465,0.333,0.0825,0.33468559837728196,1.0050618569888345,1.0,0.0004154999999999992,1.0025335365853658,0.006683959703203219,0.1659959758551308,0.0025271339989234457,0.29121667306251486
frozenset({'fiber_g_cat=medium'}),frozenset({'cooking_method=Fried'}),0.3285,0.1575,0.052,0.1582952815829528,1.0050494068758908,1.0,0.0002612499999999976,1.0009448462929476,0.00748181453691499,0.11981566820276497,0.0009439544011309269,0.24422700587084148
frozenset({'cooking_method=Fried'}),frozenset({'fiber_g_cat=medium'}),0.1575,0.3285,0.052,0.33015873015873015,1.0050494068758908,1.0,0.0002612499999999976,1.0024763033175355,0.005963250399452125,0.11981566820276497,0.0024701863867909713,0.24422700587084148
frozenset({'cholesterol_mg_cat=high'}),frozenset({'diet_type=Low-Carb'}),0.33,0.169,0.056,0.16969696969696968,1.004124081047158,1.0,0.0002299999999999941,1.000839416058394,0.0061300639658847045,0.12641083521444696,0.0008387120300477355,0.25052895822126586
frozenset({'diet_type=Low-Carb'}),frozenset({'cholesterol_mg_cat=high'}),0.169,0.33,0.056,0.3313609467455621,1.004124081047158,1.0,0.0002299999999999941,1.0020353982300882,0.00494241017706709,0.12641083521444696,0.0020312637993463974,0.25052895822126586
frozenset({'fiber_g_cat=medium'}),frozenset({'calories_cat=low'}),0.3285,0.3335,0.11,0.334855403348554,1.0040641779566837,1.0,0.00044524999999999426,1.002037757437071,0.006027888715900552,0.19927536231884058,0.0020336134261875415,0.3323452429036623
frozenset({'calories_cat=low'}),frozenset({'fiber_g_cat=medium'}),0.3335,0.3285,0.11,0.3298350824587706,1.0040641779566837,1.0,0.00044524999999999426,1.0019921700223713,0.006073109186387427,0.19927536231884058,0.0019882091716613023,0.3323452429036623
frozenset({'sugar_g_cat=medium'}),frozenset({'cholesterol_mg_cat=high'}),0.332,0.33,0.11,0.3313253012048193,1.0040160642570282,1.0,0.00043999999999999595,1.001981981981982,0.005988023952095754,0.19927536231884058,0.0019780614997302595,0.33232931726907633
frozenset({'meal_type=Breakfast'}),frozenset({'sugar_g_cat=medium'}),0.252,0.332,0.084,0.33333333333333337,1.0040160642570282,1.0,0.00033600000000000296,1.002,0.005347593582887748,0.16799999999999998,0.001996007984031966,0.2931726907630522
frozenset({'sugar_g_cat=medium'}),frozenset({'meal_type=Breakfast'}),0.332,0.252,0.084,0.25301204819277107,1.004016064257028,1.0,0.00033600000000000296,1.0013548387096776,0.005988023952095862,0.16799999999999998,0.0013530056053089098,0.2931726907630522
frozenset({'cholesterol_mg_cat=high'}),frozenset({'sugar_g_cat=medium'}),0.33,0.332,0.11,0.3333333333333333,1.004016064257028,1.0,0.00043999999999999595,1.0019999999999998,0.00597014925373129,0.19927536231884058,0.0019960079840318826,0.33232931726907633
frozenset({'sodium_mg_cat=low'}),frozenset({'protein_g_cat=medium'}),0.334,0.3325,0.1115,0.3338323353293413,1.0040070235468912,1.0,0.00044499999999998707,1.002,0.0059925396248264465,0.20090090090090088,0.0019960079840319017,0.3345853405970015
frozenset({'protein_g_cat=medium'}),frozenset({'sodium_mg_cat=low'}),0.3325,0.334,0.1115,0.33533834586466166,1.0040070235468912,1.0,0.00044499999999998707,1.0020135746606336,0.005979073243647061,0.20090090090090088,0.0020095283253177758,0.3345853405970015
frozenset({'calories_cat=high'}),frozenset({'carbs_g_cat=high'}),0.333,0.3335,0.1115,0.33483483483483484,1.004002503252878,1.0,0.00044449999999998657,1.0020067720090293,0.005976832211696661,0.20090090090090088,0.0020027529404873508,0.3345838342090216
frozenset({'protein_g_cat=high'}),frozenset({'sodium_mg_cat=high'}),0.333,0.3335,0.1115,0.33483483483483484,1.004002503252878,1.0,0.00044449999999998657,1.0020067720090293,0.005976832211696661,0.20090090090090088,0.0020027529404873508,0.3345838342090216
frozenset({'sodium_mg_cat=high'}),frozenset({'protein_g_cat=high'}),0.3335,0.333,0.1115,0.33433283358320837,1.0040025032528779,1.0,0.00044449999999998657,1.0020022522522523,0.0059813159567917076,0.20090090090090088,0.001998251249187928,0.3345838342090216
frozenset({'carbs_g_cat=high'}),frozenset({'calories_cat=high'}),0.3335,0.333,0.1115,0.33433283358320837,1.0040025032528779,1.0,0.00044449999999998657,1.0020022522522523,0.0059813159567917076,0.20090090090090088,0.001998251249187928,0.3345838342090216
frozenset({'diet_type=Low-Carb'}),frozenset({'calories_cat=high'}),0.169,0.333,0.0565,0.3343195266272189,1.0039625424240808,1.0,0.00022299999999999404,1.0019822222222223,0.004749582015483937,0.12682379349046016,0.0019783007904331383,0.25199459814844427
frozenset({'calories_cat=high'}),frozenset({'diet_type=Low-Carb'}),0.333,0.169,0.0565,0.16966966966966968,1.0039625424240808,1.0,0.00022299999999999404,1.0008065099457504,0.0059173952846583965,0.12682379349046016,0.0008058600116361789,0.25199459814844427
frozenset({'meal_type=Snack'}),frozenset({'calories_cat=low'}),0.245,0.3335,0.082,0.3346938775510204,1.0035798427316953,1.0,0.0002925000000000011,1.0017944785276074,0.00472460022613473,0.16515609264853978,0.0017912641425662503,0.2902854695101429
frozenset({'calories_cat=low'}),frozenset({'meal_type=Snack'}),0.3335,0.245,0.082,0.24587706146926536,1.0035798427316953,1.0,0.0002925000000000011,1.0011630218687873,0.005351947743033339,0.16515609264853978,0.0011616708202190212,0.2902854695101429
frozenset({'meal_type=Snack'}),frozenset({'sodium_mg_cat=high'}),0.245,0.3335,0.082,0.3346938775510204,1.0035798427316953,1.0,0.0002925000000000011,1.0017944785276074,0.00472460022613473,0.16515609264853978,0.0017912641425662503,0.2902854695101429
frozenset({'sodium_mg_cat=high'}),frozenset({'meal_type=Snack'}),0.3335,0.245,0.082,0.24587706146926536,1.0035798427316953,1.0,0.0002925000000000011,1.0011630218687873,0.005351947743033339,0.16515609264853978,0.0011616708202190212,0.2902854695101429
frozenset({'diet_type=Vegan'}),frozenset({'sodium_mg_cat=medium'}),0.1725,0.3325,0.0575,0.33333333333333337,1.0025062656641606,1.0,0.00014375000000000498,1.00125,0.003021148036253881,0.12849162011173185,0.0012484394506866706,0.25313283208020054
frozenset({'sodium_mg_cat=medium'}),frozenset({'diet_type=Vegan'}),0.3325,0.1725,0.0575,0.17293233082706766,1.0025062656641603,1.0,0.00014375000000000498,1.0005227272727273,0.0037453183520600552,0.12849162011173185,0.0005224541716829884,0.25313283208020054
frozenset({'carbs_g_cat=medium'}),frozenset({'fiber_g_cat=medium'}),0.3325,0.3285,0.1095,0.3293233082706767,1.0025062656641603,1.0,0.0002737499999999893,1.0012275784753364,0.0037453183520597786,0.19854941069809612,0.0012260733740531203,0.331328320802005
frozenset({'fiber_g_cat=medium'}),frozenset({'carbs_g_cat=medium'}),0.3285,0.3325,0.1095,0.3333333333333333,1.0025062656641603,1.0,0.0002737499999999893,1.0012499999999998,0.0037230081906178734,0.19854941069809612,0.0012484394506865875,0.331328320802005
frozenset({'sugar_g_cat=low'}),frozenset({'calories_cat=low'}),0.335,0.3335,0.112,0.33432835820895523,1.0024838327105103,1.0,0.0002774999999999861,1.001244394618834,0.003725832438238266,0.20125786163522008,0.001242848025439183,0.3350802210834881
frozenset({'calories_cat=low'}),frozenset({'sugar_g_cat=low'}),0.3335,0.335,0.112,0.335832083958021,1.0024838327105103,1.0,0.0002774999999999861,1.001252821670429,0.0037174472189474075,0.20125786163522008,0.001251254072211999,0.3350802210834881
frozenset({'carbs_g_cat=high'}),frozenset({'sugar_g_cat=low'}),0.3335,0.335,0.112,0.335832083958021,1.0024838327105103,1.0,0.0002774999999999861,1.001252821670429,0.0037174472189474075,0.20125786163522008,0.001251254072211999,0.3350802210834881
frozenset({'sugar_g_cat=low'}),frozenset({'carbs_g_cat=high'}),0.335,0.3335,0.112,0.33432835820895523,1.0024838327105103,1.0,0.0002774999999999861,1.001244394618834,0.003725832438238266,0.20125786163522008,0.001242848025439183,0.3350802210834881
frozenset({'fiber_g_cat=low'}),frozenset({'cholesterol_mg_cat=low'}),0.338,0.335,0.1135,0.33579881656804733,1.0023845270687979,1.0,0.00026999999999999247,1.0012026726057908,0.0035934359902576956,0.2028596961572833,0.0012012279218756561,0.33730239335865053
frozenset({'cholesterol_mg_cat=low'}),frozenset({'fiber_g_cat=low'}),0.335,0.338,0.1135,0.33880597014925373,1.0023845270687979,1.0,0.00026999999999999247,1.001218961625282,0.0035772250008279612,0.2028596961572833,0.0012174775668485041,0.33730239335865053
frozenset({'protein_g_cat=low'}),frozenset({'diet_type=Balanced'}),0.3345,0.176,0.059,0.1763826606875934,1.0021742084522354,1.0,0.00012799999999999617,1.000464609800363,0.003259942186962681,0.13067552602436325,0.0004643940383415118,0.255804966707433
frozenset({'diet_type=Balanced'}),frozenset({'protein_g_cat=low'}),0.176,0.3345,0.059,0.3352272727272727,1.0021742084522351,1.0,0.00012799999999999617,1.001094017094017,0.0026328780648345435,0.13067552602436325,0.0010928215285840534,0.255804966707433
frozenset({'cholesterol_mg_cat=high'}),frozenset({'meal_type=Dinner'}),0.33,0.2465,0.0815,0.24696969696969698,1.0019054643801095,1.0,0.00015500000000000236,1.0006237424547284,0.002838567896712799,0.16464646464646465,0.0006233536425971878,0.2887992501075666
frozenset({'meal_type=Dinner'}),frozenset({'cholesterol_mg_cat=high'}),0.2465,0.33,0.0815,0.33062880324543614,1.0019054643801095,1.0,0.00015500000000000236,1.0009393939393938,0.0025240086141971796,0.16464646464646465,0.0009385123066210851,0.2887992501075666
frozenset({'meal_type=Snack'}),frozenset({'cholesterol_mg_cat=high'}),0.245,0.33,0.081,0.3306122448979592,1.0018552875695732,1.0,0.00014999999999999736,1.0009146341463413,0.002452783909737509,0.1639676113360324,0.0009137983551629718,0.2880333951762523
frozenset({'cholesterol_mg_cat=high'}),frozenset({'meal_type=Snack'}),0.33,0.245,0.081,0.24545454545454545,1.0018552875695732,1.0,0.00014999999999999736,1.0006024096385542,0.0027639579878385363,0.1639676113360324,0.0006020469596628576,0.2880333951762523
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'diet_type=Paleo'}),0.335,0.1595,0.0535,0.15970149253731342,1.001263276096009,1.0,6.749999999999812e-05,1.000239786856128,0.001897266530812961,0.12131519274376415,0.00023972937217538791,0.2475623450147382
frozenset({'diet_type=Paleo'}),frozenset({'cholesterol_mg_cat=medium'}),0.1595,0.335,0.0535,0.335423197492163,1.0012632760960087,1.0,6.749999999999812e-05,1.00063679245283,0.0015011091528740262,0.12131519274376415,0.0006363872062600951,0.2475623450147382
frozenset({'fat_g_cat=low'}),frozenset({'carbs_g_cat=low'}),0.3335,0.334,0.1115,0.33433283358320837,1.0009965077341567,1.0,0.00011099999999998611,1.0004999999999997,0.0014936469543392948,0.20053956834532377,0.0004997501249374585,0.3340825844562748
frozenset({'carbs_g_cat=low'}),frozenset({'fat_g_cat=low'}),0.334,0.3335,0.1115,0.3338323353293413,1.0009965077341567,1.0,0.00011099999999998611,1.0004988764044944,0.0014947683109116218,0.20053956834532377,0.0004986276509246712,0.3340825844562748
frozenset({'cholesterol_mg_cat=low'}),frozenset({'diet_type=Balanced'}),0.335,0.176,0.059,0.1761194029850746,1.0006784260515604,1.0,3.999999999999837e-05,1.000144927536232,0.0010194978972855454,0.13053097345132741,0.00014490653528473745,0.25567333785617363
frozenset({'diet_type=Balanced'}),frozenset({'cholesterol_mg_cat=low'}),0.176,0.335,0.059,0.3352272727272727,1.0006784260515602,1.0,3.999999999999837e-05,1.0003418803418804,0.000822774395260786,0.13053097345132741,0.0003417634996581761,0.25567333785617363
frozenset({'protein_g_cat=low'}),frozenset({'meal_type=Snack'}),0.3345,0.245,0.082,0.24514200298953662,1.000579604038925,1.0,4.750000000000587e-05,1.000188118811881,0.0008704256839714476,0.16482412060301507,0.0001880834298498298,0.2899179402702785
frozenset({'meal_type=Snack'}),frozenset({'protein_g_cat=low'}),0.245,0.3345,0.082,0.3346938775510204,1.000579604038925,1.0,4.750000000000587e-05,1.0002914110429448,0.0007672427717655609,0.16482412060301507,0.00029132614728836207,0.2899179402702785
frozenset({'cooking_method=Fried'}),frozenset({'cholesterol_mg_cat=high'}),0.1575,0.33,0.052,0.33015873015873015,1.0004810004810003,1.0,2.4999999999997247e-05,1.0002369668246442,0.0005706459712393802,0.11940298507462685,0.00023691068467184475,0.24386724386724384
frozenset({'cholesterol_mg_cat=high'}),frozenset({'cooking_method=Fried'}),0.33,0.1575,0.052,0.15757575757575756,1.0004810004810003,1.0,2.4999999999997247e-05,1.000089928057554,0.0007175660160733998,0.11940298507462685,8.991997122559331e-05,0.24386724386724384
